Date,1 AUD,100 BGN,1 BRL,1 CAD,100 CHF,100 CNY,100 CZK,100 DKK,1 EUR,1 GBP,1 HKD,100 HRK,100 HUF, I44,100 IDR,1 ILS,100 INR,100 JPY,100 KRW,1 LTL,100 MXN,1 MYR,1 NZD,100 PHP,100 PKR,1 PLN,100 RON,100 RUB,100 SEK,1 SGD,100 THB,100 TRY,100 TWD, TWI,1 USD,1 XDR,1 ZAR,100 BYR,1 BYN,100 BDT,100 MMK,100 ISK
1997-12,4.8030,ND,ND,5.0836,503.98,ND,20.902,107.07,ND,12.0500,0.9361,ND,3.5997,98.82,0.155000,ND,ND,5.5992,0.5020,ND,ND,1.9285,4.2903,19.397,ND,2.0585,ND,ND,93.09,4.4011,16.439,ND,22.486,100.60,7.2501,9.81790,ND,ND,ND,ND,ND,10.11
1998-01,4.9074,ND,ND,5.2021,507.95,ND,21.151,108.26,ND,12.2461,0.9671,ND,3.6353,99.70,0.080714,ND,ND,5.7844,0.4462,ND,ND,1.7111,4.3351,17.604,ND,2.1316,ND,ND,93.46,4.2794,14.207,ND,22.246,101.56,7.4875,10.05648,ND,ND,ND,ND,ND,10.27
1998-02,5.0933,ND,ND,5.2644,515.95,ND,21.946,109.26,ND,12.3831,0.9758,ND,3.6356,100.91,0.084150,ND,ND,6.0085,0.4672,ND,ND,1.9857,4.4017,18.885,ND,2.1352,ND,ND,93.52,4.5684,16.447,ND,23.084,102.58,7.5546,10.19879,ND,ND,ND,ND,ND,10.44
1998-03,5.0759,ND,ND,5.3507,509.69,ND,22.270,108.89,ND,12.5835,0.9782,ND,3.5998,101.34,0.080136,ND,ND,5.8816,0.5108,ND,ND,2.0347,4.3431,19.588,ND,2.1903,ND,ND,95.13,4.6832,18.414,ND,23.395,103.11,7.5773,10.18542,ND,ND,ND,ND,ND,10.44
1998-04,4.9097,ND,ND,5.2665,500.26,ND,22.337,108.85,ND,12.5853,0.9713,ND,3.5594,101.32,0.093611,ND,ND,5.7014,0.5423,ND,ND,2.0149,4.1652,19.604,ND,2.2022,ND,ND,96.28,4.6974,19.058,ND,22.850,103.20,7.5262,10.10393,ND,ND,ND,ND,ND,10.46
1998-05,4.6923,ND,ND,5.1538,503.59,ND,22.882,110.10,ND,12.1880,0.9608,ND,3.5373,101.04,0.075474,ND,ND,5.5186,0.5332,ND,ND,1.9591,4.0094,19.034,ND,2.1789,ND,ND,96.81,4.5495,19.027,ND,22.288,103.12,7.4441,10.00188,ND,ND,ND,ND,ND,10.43
1998-06,4.5631,ND,ND,5.1685,506.80,ND,22.767,110.94,ND,12.4889,0.9774,ND,3.5066,101.43,0.056286,ND,ND,5.3897,0.5428,ND,ND,1.9011,3.8676,18.745,ND,2.1773,ND,ND,95.74,4.4702,17.881,ND,22.064,103.59,7.5715,10.09622,ND,ND,ND,ND,ND,10.61
1998-07,4.7152,ND,ND,5.1355,503.56,ND,23.942,111.29,ND,12.5303,0.9838,ND,3.5041,101.77,0.054261,ND,ND,5.4225,0.5899,ND,ND,1.8370,3.9576,18.311,ND,2.2033,ND,ND,95.45,4.4689,18.502,ND,22.224,104.00,7.6228,10.14515,ND,ND,ND,ND,ND,10.66
1998-08,4.5460,ND,ND,5.0324,515.90,ND,23.938,113.22,ND,12.5915,0.9952,ND,3.4825,102.20,0.064095,ND,ND,5.3282,0.5899,ND,ND,1.8420,3.8665,17.957,ND,2.1579,ND,ND,94.87,4.3937,18.533,ND,22.283,104.77,7.7111,10.22457,ND,ND,ND,ND,ND,10.75
1998-09,4.4626,ND,ND,4.9766,539.87,ND,24.773,116.71,ND,12.7241,0.9779,ND,3.4370,102.27,0.068864,ND,ND,5.6291,0.5527,ND,ND,1.9828,3.8254,17.314,ND,2.1031,ND,ND,95.77,4.3899,18.776,ND,21.932,106.76,7.5771,10.34245,ND,ND,ND,ND,ND,10.81
1998-10,4.5929,ND,ND,4.8157,555.27,ND,25.501,119.18,ND,12.5769,0.9588,ND,3.4433,102.93,0.088045,ND,ND,6.1449,0.5545,ND,ND,1.9537,3.8837,17.475,ND,2.1259,ND,ND,94.64,4.5358,19.510,ND,22.503,107.78,7.4281,10.44586,ND,ND,ND,ND,ND,10.84
1998-11,4.7262,ND,ND,4.8364,538.34,ND,24.929,116.56,ND,12.3792,0.9616,ND,3.4261,101.54,0.096571,ND,ND,6.1910,0.5781,ND,ND,1.9635,3.9771,18.758,ND,2.1605,ND,ND,93.22,4.5474,20.451,ND,22.923,106.20,7.4508,10.37133,ND,ND,ND,ND,ND,10.64
1998-12,4.6947,ND,ND,4.9225,558.37,ND,25.265,119.53,ND,12.6744,0.9795,ND,3.4960,103.53,0.100381,ND,ND,6.4764,0.6264,ND,ND,2.0001,3.9688,19.504,ND,2.1774,ND,ND,94.20,4.5946,20.952,ND,23.505,108.72,7.5887,10.64060,ND,ND,ND,ND,ND,10.88
1999-01,4.7064,ND,ND,4.9029,538.86,ND,24.214,116.26,8.6512,12.3044,0.9619,ND,3.4494,101.53,0.088450,ND,ND,6.5870,0.6344,ND,ND,1.9625,4.0075,19.501,ND,2.1083,ND,ND,95.27,4.4370,20.359,ND,23.124,106.92,7.4524,10.46543,ND,ND,ND,ND,ND,10.72
1999-02,4.9392,ND,ND,5.1540,541.34,ND,22.884,116.33,8.6497,12.5637,0.9962,ND,3.4558,102.50,0.089000,ND,ND,6.6159,0.6503,ND,ND,2.0372,4.1947,20.002,ND,2.0363,ND,ND,97.10,4.5405,20.827,ND,23.771,107.98,7.7188,10.65676,ND,ND,ND,ND,ND,10.86
1999-03,4.9171,ND,ND,5.1527,533.20,ND,22.392,114.45,8.5064,12.6730,1.0089,ND,3.3538,101.39,0.087818,ND,ND,6.5473,0.6370,ND,ND,2.0573,4.1609,20.160,ND,1.9800,ND,ND,95.15,4.5212,20.846,ND,23.641,106.74,7.8169,10.65184,ND,ND,ND,ND,ND,10.82
1999-04,4.9986,ND,ND,5.2258,518.90,ND,21.934,111.86,8.3142,12.5188,1.0033,ND,3.2975,99.77,0.091000,ND,ND,6.5006,0.6469,ND,ND,2.0461,4.2315,20.423,ND,1.9470,ND,ND,93.22,4.5445,20.687,ND,23.679,104.87,7.7742,10.53327,ND,ND,ND,ND,ND,10.62
1999-05,5.1331,ND,ND,5.3073,513.99,ND,21.862,110.82,8.2371,12.5167,0.9998,ND,3.2921,98.95,0.097833,ND,ND,6.3578,0.6504,ND,ND,2.0415,4.2782,20.529,ND,1.9706,ND,ND,91.81,4.5264,20.953,ND,23.665,103.98,7.7513,10.45948,ND,ND,ND,ND,ND,10.50
1999-06,5.1678,ND,ND,5.3577,512.01,ND,22.018,109.90,8.1671,12.5607,1.0146,ND,3.2754,99.22,0.107955,ND,ND,6.5173,0.6736,ND,ND,2.0710,4.1930,20.818,ND,1.9950,ND,ND,92.51,4.6004,21.324,ND,24.241,104.09,7.8701,10.54631,ND,ND,ND,ND,ND,10.58
1999-07,5.1950,ND,ND,5.3141,510.05,ND,22.411,109.98,8.1811,12.4371,1.0185,ND,3.2665,99.62,0.117273,ND,ND,6.6137,0.6660,ND,ND,2.0785,4.1610,20.662,ND,2.0365,ND,ND,93.55,4.6606,21.305,ND,24.479,104.34,7.9034,10.58440,ND,ND,ND,ND,ND,10.61
1999-08,5.0214,ND,ND,5.2179,516.14,ND,22.685,111.05,8.2602,12.5130,1.0035,ND,3.2581,100.05,0.105546,ND,ND,6.8819,0.6505,ND,ND,2.0507,4.0987,19.844,ND,1.9683,ND,ND,94.38,4.6420,20.482,ND,24.345,105.10,7.7908,10.62765,ND,ND,ND,ND,ND,10.69
1999-09,5.0837,ND,ND,5.3023,513.70,ND,22.657,110.67,8.2270,12.7205,1.0089,ND,3.2230,100.48,0.095409,ND,ND,7.3258,0.6528,ND,ND,2.0606,4.0947,19.501,ND,1.9175,ND,ND,95.29,4.6194,19.607,ND,24.639,105.65,7.8351,10.78215,ND,ND,ND,ND,ND,10.79
1999-10,5.0503,ND,ND,5.2439,519.90,ND,22.635,111.50,8.2885,12.8332,0.9965,ND,3.2172,100.61,0.104048,ND,ND,7.3030,0.6426,ND,ND,2.0400,3.9857,19.277,ND,1.8833,ND,ND,94.97,4.6217,19.652,ND,24.370,105.95,7.7421,10.75785,ND,ND,ND,ND,ND,10.93
1999-11,5.0631,ND,ND,5.4034,510.29,ND,22.519,110.14,8.1907,12.8580,1.0196,ND,3.2125,100.73,0.113955,ND,ND,7.5692,0.6739,ND,ND,2.0883,4.0599,19.680,ND,1.8631,ND,ND,94.88,4.7451,20.456,ND,24.969,105.81,7.9235,10.90456,ND,ND,ND,ND,ND,11.03
1999-12,5.1310,ND,ND,5.4372,505.61,ND,22.460,108.82,8.0968,12.9282,1.0307,ND,3.1830,100.56,0.112478,ND,ND,7.8100,0.7048,ND,ND,2.1075,4.0765,19.786,ND,1.9218,ND,ND,94.31,4.7850,20.975,ND,25.356,105.52,8.0110,10.99626,ND,ND,ND,ND,ND,11.05
2000-01,5.2669,ND,ND,5.5311,504.36,ND,22.556,109.10,8.1215,13.1359,1.0301,ND,3.1860,100.81,0.110714,ND,ND,7.6247,0.7096,ND,ND,2.1128,4.1194,19.876,ND,1.9522,ND,ND,94.47,4.7861,21.444,ND,26.008,105.88,8.0129,10.98086,ND,ND,ND,ND,ND,11.07
2000-02,5.1785,ND,ND,5.6760,504.03,ND,22.696,108.78,8.0991,13.1772,1.0584,ND,3.1621,101.28,0.111238,ND,ND,7.5258,0.7292,ND,ND,2.1680,4.0384,20.314,ND,1.9860,ND,ND,95.16,4.8387,21.815,ND,26.824,106.25,8.2361,11.07623,ND,ND,ND,ND,ND,11.26
2000-03,5.1250,ND,ND,5.7605,505.61,ND,22.767,108.91,8.1110,13.2837,1.0805,ND,3.1552,102.41,0.113044,ND,ND,7.9077,0.7537,ND,ND,2.2149,4.1233,20.579,ND,2.0557,ND,ND,96.70,4.9040,22.192,ND,27.403,107.32,8.4111,11.29500,ND,ND,ND,ND,ND,11.42
2000-04,5.1319,ND,ND,5.8695,518.05,ND,22.448,109.44,8.1538,13.6299,1.1054,ND,3.1547,103.94,0.111563,ND,ND,8.1538,0.7753,ND,ND,2.2675,4.2675,20.939,ND,2.0370,ND,ND,98.62,5.0320,22.664,ND,28.247,108.80,8.6081,11.52783,ND,ND,ND,ND,ND,11.64
2000-05,5.2246,ND,ND,6.0483,526.91,ND,22.446,109.99,8.2015,13.6376,1.1613,ND,3.1661,105.38,0.109191,ND,ND,8.3616,0.8073,ND,ND,2.3809,4.2419,21.659,ND,2.0123,ND,ND,99.49,5.2329,23.235,ND,29.436,109.96,9.0471,11.86268,ND,ND,ND,ND,ND,11.82
2000-06,5.1714,ND,ND,5.8797,528.36,ND,22.917,110.49,8.2425,13.0949,1.1136,ND,3.1732,104.23,0.100952,ND,ND,8.1912,0.7769,ND,ND,2.2832,4.0885,20.361,ND,1.9734,ND,ND,99.12,5.0221,22.216,ND,28.220,109.04,8.6788,11.55326,ND,ND,ND,ND,ND,11.39
2000-07,5.1175,ND,ND,5.8890,527.33,ND,22.962,109.62,8.1763,13.1241,1.1162,ND,3.1421,103.53,0.095476,ND,ND,8.0651,0.7806,ND,ND,2.2933,4.0094,19.633,ND,2.0176,ND,ND,97.26,5.0004,21.622,ND,28.150,108.19,8.7024,11.51697,ND,ND,ND,ND,ND,11.14
2000-08,5.1985,ND,ND,6.0395,522.11,ND,22.898,108.56,8.0959,13.3364,1.1483,ND,3.1033,103.84,0.106609,ND,ND,8.2837,0.8037,ND,ND,2.3593,3.9883,20.001,ND,2.0524,ND,ND,96.48,5.2036,21.910,ND,28.844,108.15,8.9556,11.71705,ND,ND,ND,ND,ND,11.18
2000-09,5.0976,ND,ND,6.2020,524.41,ND,22.649,107.56,8.0266,13.2085,1.1805,ND,3.0596,103.85,0.107143,ND,ND,8.6235,0.8248,ND,ND,2.4235,3.8450,20.143,ND,2.0495,ND,ND,95.39,5.2927,21.966,ND,29.550,107.80,9.2056,11.91226,ND,ND,ND,ND,ND,11.08
2000-10,4.9476,ND,ND,6.1938,528.96,ND,22.714,107.47,8.0032,13.5822,1.2009,ND,3.0440,103.98,0.104955,ND,ND,8.6321,0.8293,ND,ND,2.4645,3.7500,19.424,ND,2.0175,ND,ND,93.88,5.3567,21.636,ND,29.431,107.81,9.3613,12.04662,ND,ND,ND,ND,ND,10.99
2000-11,4.8793,410.69,ND,6.0555,525.43,ND,23.102,107.22,7.9950,13.3168,1.1972,ND,3.0432,103.30,0.100091,ND,ND,8.5737,0.8158,2.3338,ND,2.4577,3.7300,18.821,ND,2.0502,ND,ND,92.66,5.3410,21.341,ND,28.785,107.10,9.3369,11.97656,1.2157,ND,ND,ND,ND,10.68
2000-12,4.9530,415.88,ND,5.9471,537.33,ND,23.349,109.06,8.1334,13.2602,1.1626,ND,3.0698,103.26,0.096167,ND,ND,8.0894,0.7474,2.2727,ND,2.3833,3.8906,18.171,ND,2.0995,ND,ND,93.90,5.2214,20.954,ND,27.410,107.55,9.0662,11.73004,1.1871,ND,ND,ND,ND,10.52
2001-01,4.8758,421.20,ND,5.8422,538.60,ND,23.445,110.33,8.2355,12.9740,1.1255,ND,3.1078,102.38,0.092957,ND,ND,7.5176,0.6893,2.1942,ND,2.3098,3.9025,17.378,ND,2.1342,ND,ND,92.48,5.0527,20.349,ND,26.891,106.81,8.7784,11.42831,1.1281,ND,ND,ND,ND,10.31
2001-02,4.7650,420.82,ND,5.8552,534.76,ND,23.708,110.04,8.2125,12.9564,1.1426,ND,3.0910,102.42,0.092750,ND,ND,7.6708,0.7120,2.2277,ND,2.3474,3.8769,18.579,ND,2.1801,ND,ND,91.49,5.1124,20.898,ND,27.602,106.75,8.9117,11.59091,1.1406,ND,ND,ND,ND,10.36
2001-03,4.5159,418.51,ND,5.7605,531.43,ND,23.613,109.32,8.1600,12.9705,1.1506,ND,3.0623,101.46,0.088318,ND,ND,7.3962,0.6954,2.2434,ND,2.3665,3.7516,18.570,ND,2.2087,ND,ND,89.42,5.0641,20.425,ND,27.543,105.73,8.9742,11.59906,1.1380,ND,ND,ND,ND,10.24
2001-04,4.5435,416.86,ND,5.8353,530.78,ND,23.488,108.78,8.1183,13.0520,1.1661,ND,3.0406,101.22,0.082000,ND,ND,7.3512,0.6853,2.2737,ND,2.3920,3.6918,18.130,ND,2.2600,ND,ND,89.04,5.0172,19.992,ND,27.648,105.50,9.0942,11.61579,1.1244,ND,ND,ND,ND,9.74
2001-05,4.7526,410.66,ND,5.9334,521.26,ND,23.253,107.16,7.9952,13.0351,1.1723,ND,3.0943,100.62,0.081619,ND,ND,7.5058,0.7049,2.2858,ND,2.4099,3.8566,18.175,ND,2.2940,ND,ND,88.24,5.0397,20.094,ND,27.554,104.70,9.1438,11.54005,1.1477,ND,ND,ND,ND,9.07
2001-06,4.8228,407.48,ND,6.0967,521.10,ND,23.369,106.44,7.9338,13.0214,1.1922,ND,3.2132,100.28,0.082300,ND,ND,7.6011,0.7183,2.3249,ND,2.4468,3.8545,18.062,ND,2.3419,ND,ND,86.16,5.1143,20.551,ND,27.138,104.07,9.2987,11.62360,1.1540,ND,ND,ND,ND,8.87
2001-07,4.7211,409.52,ND,6.0626,526.69,ND,23.537,107.08,7.9714,13.0994,1.1877,ND,3.2037,100.35,0.085500,ND,ND,7.4362,0.7117,2.3158,ND,2.4345,3.7827,17.413,ND,2.2061,ND,ND,86.05,5.0807,20.310,ND,26.662,104.15,9.2636,11.59089,1.1298,ND,ND,ND,ND,9.07
2001-08,4.6917,413.69,ND,5.8144,531.92,ND,23.657,108.20,8.0552,12.8535,1.1471,ND,3.2093,99.78,0.100044,ND,ND,7.3672,0.6981,2.2370,ND,2.3520,3.8553,17.274,ND,2.1068,ND,ND,86.52,5.0806,19.931,ND,25.863,104.16,8.9469,11.40749,1.0769,ND,ND,ND,ND,9.08
2001-09,4.4411,410.88,ND,5.6106,536.47,ND,23.418,107.49,7.9985,12.8417,1.1257,ND,3.1255,98.17,0.094700,ND,ND,7.3925,0.6791,2.1955,ND,2.3110,3.6778,17.152,ND,2.0795,ND,ND,82.70,5.0221,19.808,ND,25.403,102.63,8.7805,11.29045,1.0148,ND,ND,ND,ND,8.78
2001-10,4.4549,410.76,ND,5.6224,540.62,ND,23.837,107.54,7.9970,12.8176,1.1319,ND,3.1332,98.25,0.087696,ND,ND,7.2797,0.6786,2.2080,ND,2.3226,3.6586,17.084,ND,2.1350,ND,ND,83.50,4.8775,19.737,ND,25.559,102.80,8.8286,11.29077,0.9507,ND,ND,ND,ND,8.61
2001-11,4.6149,406.98,ND,5.5983,540.31,ND,23.797,106.41,7.9224,12.8120,1.1436,ND,3.1519,98.31,0.084773,ND,ND,7.2901,0.6967,2.2307,ND,2.3496,3.7159,17.206,ND,2.1798,ND,ND,84.14,4.8743,20.089,ND,25.886,102.63,8.9192,11.31206,0.9165,ND,ND,ND,ND,8.31
2001-12,4.6049,410.30,ND,5.6767,541.83,ND,24.598,107.38,7.9920,12.8952,1.1483,ND,3.2337,98.85,0.087389,ND,ND,7.0396,0.6959,2.2393,ND,2.3567,3.7245,17.348,ND,2.2283,ND,ND,84.77,4.8745,20.386,ND,25.866,103.22,8.9552,11.32077,0.7713,ND,ND,ND,ND,8.57
2002-01,4.6341,405.64,ND,5.6047,537.18,ND,24.702,106.56,7.9208,12.8461,1.1500,ND,3.2482,98.31,0.086391,ND,ND,6.7637,0.6831,2.2428,ND,2.3616,3.8038,17.488,ND,2.2055,ND,ND,85.84,4.8761,20.372,ND,25.639,102.72,8.9684,11.23182,0.7733,ND,ND,ND,ND,8.74
2002-02,4.5896,399.56,ND,5.6092,526.93,ND,24.491,104.78,7.7853,12.7294,1.1473,ND,3.1972,97.06,0.087500,ND,ND,6.6984,0.6787,2.2548,ND,2.3524,3.7482,17.456,ND,2.1376,ND,ND,84.78,4.8857,20.416,ND,25.549,101.34,8.9484,11.13748,0.7789,ND,ND,ND,ND,8.83
2002-03,4.6191,395.99,ND,5.5525,525.90,ND,24.554,103.86,7.7191,12.5340,1.1298,ND,3.1526,96.30,0.088722,ND,ND,6.7299,0.6670,2.2359,ND,2.3179,3.8060,17.279,ND,2.1291,ND,ND,85.19,4.8201,20.314,ND,25.190,100.67,8.8118,11.01979,0.7644,ND,ND,ND,ND,8.77
2002-04,4.6091,390.90,ND,5.4414,520.00,ND,25.126,102.53,7.6221,12.4153,1.1033,ND,3.1462,94.83,0.090667,ND,ND,6.5816,0.6553,2.2075,ND,2.2646,3.8121,16.905,ND,2.1206,ND,ND,83.44,4.7077,19.819,ND,24.677,99.16,8.6053,10.81511,0.7770,ND,ND,ND,ND,8.87
2002-05,4.5111,384.94,ND,5.2878,515.57,ND,24.592,101.07,7.5147,11.9596,1.0503,ND,3.0838,92.53,0.089800,ND,ND,6.4868,0.6536,2.1766,ND,2.1583,3.7854,16.436,ND,2.0259,ND,ND,81.53,4.5505,19.140,ND,23.828,97.06,8.1920,10.46582,0.8093,ND,ND,ND,ND,8.92
2002-06,4.4116,379.96,ND,5.0635,503.01,ND,24.441,99.62,7.4048,11.4976,0.9940,ND,3.0509,89.99,0.090000,ND,ND,6.2864,0.6381,2.1448,ND,2.0403,3.7952,15.373,ND,1.9242,ND,ND,81.25,4.3493,18.392,ND,22.909,95.13,7.7533,10.07422,0.7627,ND,ND,ND,ND,8.68
2002-07,4.1326,380.22,ND,4.8339,506.40,ND,24.913,99.66,7.4050,11.5955,0.9569,ND,3.0020,89.04,0.080870,ND,ND,6.3235,0.6334,2.1445,ND,1.9642,3.5875,14.760,ND,1.8117,ND,ND,79.90,4.2570,18.092,ND,22.441,94.60,7.4641,9.92616,0.7395,ND,ND,ND,ND,8.73
2002-08,4.1167,381.57,ND,4.8449,507.56,ND,24.124,100.02,7.4284,11.6748,0.9741,ND,3.0282,89.58,0.083182,ND,ND,6.3870,0.6365,2.1515,ND,1.9994,3.5247,14.657,ND,1.8191,ND,ND,80.32,4.3278,17.956,ND,22.429,95.09,7.5977,10.03474,0.7173,ND,ND,ND,ND,8.82
2002-09,4.1071,378.14,ND,4.7701,502.56,ND,24.386,99.12,7.3619,11.6747,0.9624,ND,3.0185,88.77,0.081905,ND,ND,6.2203,0.6226,2.1323,ND,1.9754,3.5318,14.401,ND,1.8088,ND,ND,80.30,4.2507,17.544,ND,21.762,94.38,7.5065,9.91990,0.7080,ND,ND,ND,ND,8.58
2002-10,4.1176,377.15,ND,4.7425,501.07,ND,23.942,98.80,7.3405,11.6529,0.9593,ND,3.0146,88.31,0.080000,ND,ND,6.0382,0.6058,2.1261,ND,1.9690,3.6023,14.133,ND,1.8157,ND,ND,80.62,4.1923,17.155,ND,21.442,94.06,7.4822,9.85874,0.7260,ND,ND,ND,ND,8.53
2002-11,4.1010,375.38,ND,4.6519,498.82,ND,23.800,98.53,7.3190,11.4883,0.9372,ND,3.0720,87.74,0.080000,ND,ND,6.0166,0.6058,2.1197,ND,1.9235,3.6317,13.705,ND,1.8496,ND,ND,80.59,4.1431,16.876,ND,21.103,93.58,7.3094,9.72742,0.7584,ND,ND,ND,ND,8.49
2002-12,4.0375,373.72,ND,4.5993,496.92,ND,23.392,98.24,7.2953,11.3619,0.9191,ND,3.0905,87.00,0.080000,ND,ND,5.8748,0.5948,2.1131,ND,1.8863,3.6585,13.402,ND,1.8304,ND,ND,80.20,4.0864,16.550,ND,20.623,92.91,7.1680,9.59712,0.8014,ND,ND,ND,ND,8.59
2003-01,4.0251,374.99,ND,4.4809,501.52,ND,23.288,98.66,7.3328,11.1592,0.8852,ND,3.0512,86.33,0.080000,ND,ND,5.8144,0.5866,2.1236,ND,1.8168,3.7322,12.896,ND,1.8016,ND,ND,79.93,3.9781,16.113,ND,20.005,92.52,6.9038,9.42612,0.7945,ND,ND,ND,ND,8.68
2003-02,4.1661,386.09,ND,4.6291,514.12,ND,23.843,101.51,7.5439,11.2644,0.8979,ND,3.0778,88.35,0.080000,ND,ND,5.8673,0.5881,2.1852,ND,1.8428,3.8782,12.933,ND,1.8110,ND,ND,82.49,4.0123,16.348,ND,20.184,94.75,7.0027,9.59583,0.8448,ND,ND,ND,ND,9.01
2003-03,4.3709,402.09,ND,4.9216,533.86,ND,24.708,105.62,7.8450,11.4942,0.9310,ND,3.1941,91.57,0.080000,ND,ND,6.1217,0.5876,2.2720,ND,1.9108,4.0242,13.325,ND,1.8092,ND,ND,85.03,4.1393,16.979,ND,20.947,98.02,7.2611,9.94727,0.9022,ND,ND,ND,ND,9.30
2003-04,4.3955,402.17,ND,4.9416,523.43,ND,24.773,105.47,7.8316,11.3673,0.9262,ND,3.1891,91.47,0.080000,ND,ND,6.0209,0.5852,2.2681,ND,1.9009,3.9741,13.694,ND,1.8227,ND,ND,85.56,4.0629,16.831,ND,20.764,97.78,7.2235,9.88746,0.9415,ND,ND,ND,ND,9.39
2003-05,4.4107,404.40,ND,4.9195,519.59,ND,25.077,106.01,7.8711,11.0391,0.8724,ND,3.2052,90.45,0.080000,ND,ND,5.8043,0.5670,2.2796,ND,1.7902,3.9241,12.965,ND,1.8176,ND,ND,85.97,3.9246,16.128,ND,19.635,97.10,6.8030,9.58381,0.8897,ND,ND,ND,ND,9.33
2003-06,4.6546,419.37,ND,5.1713,529.70,ND,25.982,109.93,8.1622,11.6313,0.8978,ND,3.1252,93.83,0.084500,ND,ND,5.9144,0.5866,2.3640,ND,1.8425,4.0710,13.116,ND,1.8406,ND,ND,89.51,4.0344,16.806,ND,20.243,100.77,7.0015,9.90519,0.8878,ND,ND,ND,ND,9.46
2003-07,4.8246,425.87,ND,5.2831,535.62,ND,26.003,111.52,8.2893,11.8356,0.9348,ND,3.1433,95.79,0.086957,ND,ND,6.1421,0.6177,2.4007,ND,1.9185,4.2763,13.565,ND,1.8684,ND,ND,90.24,4.1542,17.446,ND,21.209,102.57,7.2902,10.19357,0.9657,ND,ND,ND,ND,9.46
2003-08,4.8256,424.18,ND,5.3042,536.09,ND,25.570,111.08,8.2558,11.8086,0.9507,ND,3.1809,95.81,0.088095,ND,ND,6.2412,0.6292,2.3911,ND,1.9512,4.3154,13.479,ND,1.8893,ND,ND,89.37,4.2289,17.802,ND,21.617,102.40,7.4145,10.26775,1.0026,ND,ND,ND,ND,9.30
2003-09,4.8300,420.93,ND,5.3470,529.63,ND,25.331,110.34,8.1952,11.7592,0.9383,ND,3.2079,95.46,0.086818,ND,ND,6.3564,0.6273,2.3735,ND,1.9229,4.2626,13.288,ND,1.8365,ND,ND,90.37,4.1844,18.048,ND,21.499,102.15,7.3070,10.20018,0.9980,ND,ND,ND,ND,9.23
2003-10,4.8788,422.52,ND,5.3128,531.35,ND,25.722,110.74,8.2278,11.7950,0.9089,ND,3.2169,95.14,0.080000,ND,ND,6.4226,0.6030,2.3833,ND,1.8519,4.2316,12.803,ND,1.7908,ND,ND,91.32,4.0568,17.707,ND,20.773,102.26,7.0374,10.07740,1.0092,ND,ND,ND,ND,9.23
2003-11,5.0178,420.87,ND,5.3370,525.78,ND,25.636,110.22,8.1969,11.8332,0.9024,ND,3.1614,94.85,0.080000,ND,ND,6.4136,0.5909,2.3740,ND,1.8439,4.4053,12.648,ND,1.7754,ND,ND,91.14,4.0520,17.554,ND,20.595,101.95,7.0068,10.04615,1.0403,ND,ND,ND,ND,9.25
2003-12,4.9557,421.90,ND,5.1076,530.16,ND,25.488,110.74,8.2414,11.7371,0.8640,ND,3.1143,94.09,0.080000,ND,ND,6.2226,0.5630,2.3871,ND,1.7654,4.3409,12.099,ND,1.7690,ND,ND,91.34,3.9213,16.885,ND,19.714,101.55,6.7085,9.84120,1.0315,ND,ND,ND,ND,9.19
2004-01,5.2481,439.35,ND,5.2568,548.81,ND,26.258,115.36,8.5925,12.4158,0.8773,ND,3.2511,97.51,0.080000,ND,ND,6.4070,0.5759,2.4883,ND,1.7929,4.5831,12.267,ND,1.8231,ND,ND,94.04,4.0127,17.423,ND,20.249,105.45,6.8132,10.15858,0.9800,ND,ND,ND,ND,9.80
2004-02,5.3973,449.21,ND,5.2180,557.71,ND,26.710,117.77,8.7751,12.9649,0.8926,ND,3.3352,99.53,0.080000,ND,ND,6.5114,0.5950,2.5412,ND,1.8261,4.8055,12.367,ND,1.8068,ND,ND,95.63,4.1154,17.753,ND,20.897,107.82,6.9393,10.38410,1.0262,ND,ND,ND,ND,10.12
2004-03,5.2184,438.77,ND,5.2355,545.00,ND,25.893,114.65,8.5407,12.7246,0.8939,ND,3.3713,97.60,0.080000,ND,ND,6.4181,0.5975,2.4735,ND,1.8330,4.6021,12.373,ND,1.7928,ND,ND,92.49,4.0986,17.657,ND,20.968,105.34,6.9655,10.26009,1.0506,ND,ND,ND,ND,9.79
2004-04,5.1357,426.09,ND,5.1615,533.40,ND,25.510,111.42,8.2938,12.4630,0.8880,ND,3.3115,95.56,0.080000,ND,ND,6.4262,0.6003,2.4020,ND,1.8221,4.4258,12.381,ND,1.7422,ND,ND,90.47,4.1087,17.546,ND,21.016,103.00,6.9242,10.10448,1.0505,ND,ND,ND,ND,9.47
2004-05,4.8230,421.34,ND,4.9587,532.12,ND,25.625,110.21,8.2006,12.2143,0.8766,ND,3.2420,94.11,0.077778,ND,ND,6.1018,0.5808,2.3750,ND,1.7985,4.2134,12.241,ND,1.7363,ND,ND,89.83,3.9957,16.877,ND,20.461,101.55,6.8343,9.92058,1.0055,ND,ND,ND,ND,9.32
2004-06,4.7393,423.87,ND,5.0246,545.42,ND,26.209,111.45,8.2856,12.4738,0.8755,ND,3.2745,95.00,0.070000,ND,ND,6.2380,0.5893,2.3997,ND,1.7965,4.2935,12.188,ND,1.8051,ND,ND,90.62,3.9854,16.729,ND,20.358,102.74,6.8267,10.00521,1.0613,ND,ND,ND,ND,9.46
