unit,tra_meas,airp_pr,from,to,codes,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993
PAS,PAS_CRD,UK_EGPF_ES_LERS,Glasgow,Reus,,76642,,,,,,,,,,,,,,,,,,,51018,44430,42555,,
PAS,PAS_CRD,UK_EGAA_FR_LFPG,Belfast,Paris,,76374,78309,80015,80119,82006,85875,90451,144347,128590,92582,90505,89283,48031,,,,,,,,,,,
PAS,PAS_CRD,UK_EGLL_US_KSJC,London,San Jose,,76302,,,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGCC_US_KORD,Manchester,Chicago,,76214,82397,106852,114244,112169,98779,102667,125561,255025,268894,269956,283552,276808,265665,249579,169498,130909,123629,129264,128239,126070,172023,155451,141466
PAS,PAS_CRD,UK_EGGP_ES_GCRR,Liverpool,Lanzarote Island,,76007,71542,72129,69712,70118,80576,75672,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNX_ES_LEMH,Nottingham,Menorca Island,,75996,79100,73387,70367,60725,55504,52559,58793,,,70747,69900,79649,71759,79108,80310,71732,68098,69248,57058,44702,65668,61475,43208
PAS,PAS_CRD,UK_EGCN_PL_EPPO,Doncaster,Poznań,,75906,54101,43612,40506,37675,39864,41245,42217,30809,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGKK_IE_EIKN,London,Charleston,,75707,,,,79107,,,,,,143953,151413,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGPD_UK_EGPM,Edinburgh,Shetland Islands,,75099,142946,160202,165443,168073,154077,151270,145052,130769,136972,138439,129898,126486,126138,139370,133777,132568,49584,58469,,,,,
PAS,PAS_CRD,UK_EGSS_EE_EETN,London,Tallinn,,75076,,,,,79250,84356,75191,93077,95028,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGLL_PK_OPLA,London,Lahore,,75075,95362,86492,88740,87508,98496,93546,89193,96782,85202,94212,97998,90765,103723,83266,90210,,,,,,,,
PAS,PAS_CRD,UK_EGLC_DE_EDDL,London,Düsseldorf,,74511,59755,65753,,,,,,,,30967,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGLC_UK_EGNS,London,Castletown,,73909,58668,62260,45129,,42637,52181,60428,,65343,64798,60253,,29167,41725,29903,,,,,,,,
PAS,PAS_CRD,UK_EGPM_UK_EG40,Shetland Islands,UK_EG40,,73276,114434,128828,137202,139617,135077,131720,126705,114339,119002,120017,110367,105147,105337,114877,114078,,40952,45876,,,,,
PAS,PAS_CRD,UK_EGPD_UK_EGGW,Edinburgh,London,,72050,71236,75116,83847,120549,147787,129051,127509,139025,149816,149491,158637,157531,161899,165304,160372,161181,145448,70473,,,,,
PAS,PAS_CRD,UK_EGGP_PL_EPMO,Liverpool,Warsaw,,71247,75211,61504,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGLC_ES_LEMD,London,Madrid,,70818,83569,80046,74767,66522,65885,53838,45000,44581,67970,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGP_DE_EDDB,Liverpool,Berlin,,70562,75544,75774,93795,92033,119948,94819,96086,96647,89095,66431,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGPE_UK_EGCC,Inverness,Manchester,,68244,84822,70429,55790,50998,49188,46317,50380,42806,,20772,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNT_CH_LSGG,Newcastle,Geneva,,68226,61175,,,,,,,,,,82673,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNX_IE_EIKN,Nottingham,Charleston,,68165,70881,55766,57278,54343,43453,43852,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGAC_ES_LEMG,Belfast,Málaga,,67618,54300,51398,53439,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNX_CY_LCPH,Nottingham,Paphos,,67560,68433,66003,66978,62170,67106,58089,43701,,,92012,87575,82062,74681,65993,57140,46154,53888,38272,30045,36150,23427,21516,27720
PAS,PAS_CRD,UK_EGNM_PL_EPGD,Leeds,Gdańsk,,67298,,,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGAC_PT_LPFR,Belfast,Faro,,67151,59053,57443,60966,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHQ_UK_EGCC,Newquay,Manchester,,66994,54732,44817,33018,31106,38897,37600,46307,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGPK_PT_LPFR,Glasgow,Faro,,66515,55965,48917,65568,64043,75946,63355,34698,28730,26973,26081,23376,22567,,,,,,,,,,10500,
PAS,PAS_CRD,UK_EGPB_UK_EG40,Lerwick,UK_EG40,,65448,25887,15378,,,,,,,,,,,,,,,67126,79594,,,,,
PAS,PAS_CRD,UK_EGCN_ES_LEPA,Doncaster,Palma De Mallorca,,65330,56614,62146,55695,47194,60802,73605,45255,49319,64014,49296,50882,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGPD_UK_EGLC,Edinburgh,London,,65104,64030,72484,73408,,,,,,,,,,,,42356,,,,,,,,
PAS,PAS_CRD,UK_EGHI_FR_LFPO,Southampton,Paris,,64961,70032,77495,77261,77322,74831,44536,29723,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHH_ES_LEAL,Bournemouth,Alicante,,64732,59211,54833,47173,49386,75240,56801,59396,71833,75361,70693,,,,20311,21484,22428,21934,22566,21149,18599,10557,,
PAS,PAS_CRD,UK_EGLC_UK_EGPD,London,Edinburgh,,64450,63211,71881,72966,,,,,,,,,,,,42002,,,,,,,,
PAS,PAS_CRD,UK_EGPO_UK_EGPF,Stornoway,Glasgow,,64281,61831,61405,56983,50597,54823,50969,53187,57963,53204,49410,45561,41926,45785,47198,47567,48980,52087,58944,,,,,
PAS,PAS_CRD,UK_EGNT_ES_GCLP,Newcastle,Gran Canaria,,62178,,48588,51208,51779,52953,54366,42315,,,,,66211,65931,65473,71948,75269,73292,76474,62809,56230,62974,64191,38064
PAS,PAS_CRD,UK_EGNX_EL_LGKR,Nottingham,EL_LGKR,,60583,49732,56863,48355,47887,,,,,,51617,46771,53121,56179,50785,54691,62371,41445,,,,47727,44577,62879
PAS,PAS_CRD,UK_EGNM_ES_GCFV,Leeds,Fuerteventura Island,,60564,56140,52219,,,40112,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNT_ES_LERS,Newcastle,Reus,,60539,40588,,,,,,,,,,,44311,,,,,,,,,26764,,
PAS,PAS_CRD,UK_EGPK_ES_LEPA,Glasgow,Palma De Mallorca,,60114,53941,47192,62031,50788,84654,68382,,29817,32052,41259,43067,40129,76495,46987,43842,38773,26425,21592,16907,,,,
PAS,PAS_CRD,UK_EGNM_PL_EPKK,Leeds,Kraków,,58471,54996,49460,63322,60934,50787,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNX_LV_EVRA,Nottingham,Riga,,58333,59526,54224,50757,49997,50646,50831,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGP_PL_EPWR,Liverpool,Wrocław,,57837,57519,51109,49879,48009,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGLC_ES_LEMG,London,Málaga,,57715,51589,45159,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGP_PL_EPGD,Liverpool,Gdańsk,,57530,52761,40962,,41902,,,62053,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGPE_UK_EGLL,Inverness,London,,57373,,,,,,,,,53633,50851,65773,46456,,,,,,,,,,,
PAS,PAS_CRD,UK_EGCN_PL_EPWA,Doncaster,Warsaw,,57298,44145,36983,29961,,30396,35561,40986,29126,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGCN_ES_LEMG,Doncaster,Málaga,,57160,38495,32411,31911,32127,32582,31826,63764,82231,89281,82777,60851,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNX_IT_LIPH,Nottingham,Treviso,,57150,55556,47328,46901,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGP_ES_GCFV,Liverpool,Fuerteventura Island,,56917,56535,55283,49997,65466,78006,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNX_PL_EPKK,Nottingham,Kraków,,56202,46814,43157,51421,46454,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGLC_BE_EBAW,London,Antwerp,,54885,58368,56272,70901,72008,79034,74225,71149,79830,87102,83489,83352,84126,80204,76326,81632,83802,79144,78603,66415,58201,58236,48198,22954
PAS,PAS_CRD,UK_EGLC_DE_EDDT,London,Berlin,,54570,,,,,,,,55735,,,,,,,60936,,,,,,,,
PAS,PAS_CRD,UK_EGHH_PT_LPFR,Bournemouth,Faro,,54568,33724,33188,31338,30561,32188,25656,37395,44188,57312,62768,53797,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNX_PL_EPRZ,Nottingham,Rzeszów,,54402,55202,48858,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNX_EL_LGRP,Nottingham,EL_LGRP,,54124,56006,55355,48426,49993,,,,,,,,,,40944,48380,50091,28337,20579,,,32600,39598,31284
PAS,PAS_CRD,UK_EGFF_FR_LFPG,Cardiff,Paris,,54056,30394,,29991,30030,32176,34308,40072,49201,37784,,50114,73298,76928,42646,42480,37697,34810,28884,28349,24675,21304,22657,18891
PAS,PAS_CRD,UK_EGNX_PL_EPMO,Nottingham,Warsaw,,53531,53860,44890,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGMC_ES_LEPA,Southend,Palma De Mallorca,,52934,45156,52851,46033,27711,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNX_IT_LIME,Nottingham,Bergamo,,52664,51987,42545,,,,42021,56001,,,,,,43727,,,,,,,,,,
PAS,PAS_CRD,UK_EGCN_PL_EPWR,Doncaster,Wrocław,,52465,48618,43486,36599,38442,40028,21274,,26869,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGTE_ES_LEPA,Exeter,Palma De Mallorca,,52319,49183,48709,47435,41736,36399,36435,37802,42453,42552,46953,41280,32978,36086,26854,39469,33026,30548,22556,25198,26682,22817,21070,
PAS,PAS_CRD,UK_EGNX_DE_EDDB,Nottingham,Berlin,,51504,51043,,42361,42632,61887,74686,80555,97474,98501,73349,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGP_PT_LPPT,Liverpool,Lisbon,,51433,48843,47019,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGGP_RO_LROP,Liverpool,Bucharest,,50559,40303,,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNM_ES_LEMH,Leeds,Menorca Island,,50374,,,45086,,,,,,,,,20409,30135,27680,35288,33307,28240,28238,,,,,
PAS,PAS_CRD,UK_EGNT_CY_LCPH,Newcastle,Paphos,,50092,46336,47541,51488,64479,64062,61705,77730,77693,,,,47699,46867,,44611,,,,22814,,41049,29159,33189
PAS,PAS_CRD,UK_EGCN_ES_GCTS,Doncaster,Tenerife Island,,49845,42767,47782,56902,61851,66503,33797,47217,49423,51120,38771,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNM_ES_LELC,Leeds,San Javier,,49738,58466,62269,80884,82920,97653,104394,75254,79390,90509,59794,92924,62339,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNM_DE_EDDL,Leeds,Düsseldorf,,49150,50289,51530,56232,54160,52784,52610,52630,58319,50838,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNX_FR_LFBL,Nottingham,Limoges/Bellegarde,,48795,49216,48528,46125,44606,51624,50792,51694,,,49428,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGLC_IT_LIRF,London,Rome,,48482,45515,68351,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNX_EL_LGZA,Nottingham,EL_LGZA,,48467,,,,,,,,,,,,46144,,41053,40622,29374,30432,28977,26818,29750,41234,,24690
PAS,PAS_CRD,UK_EGCN_FR_LFPG,Doncaster,Paris,,48431,,,,,,,,,,,26847,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGPA_UK_EGPD,Orkney Islands,Edinburgh,,47987,47851,48913,48577,43453,41784,38527,39174,44146,42517,42184,38685,38450,39796,39556,35980,38157,37151,39395,,,,,
PAS,PAS_CRD,UK_EGHH_ES_GCTS,Bournemouth,Tenerife Island,,47113,47190,52695,52447,54707,52855,62910,40258,33911,35954,37495,34912,26883,32575,31492,28692,28105,20405,20309,19410,,,14618,
PAS,PAS_CRD,UK_EGNM_FR_LFPG,Leeds,Paris,,46604,49110,61148,63429,64006,76581,72990,89513,103672,88646,127540,129235,84557,54201,58575,57976,55197,58969,47040,27668,30648,27665,27043,24755
PAS,PAS_CRD,UK_EGCN_NL_EHAM,Doncaster,Amsterdam,,45877,,,,,,41079,,,49007,49267,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGCN_RO_LROP,Doncaster,Bucharest,,45820,32822,,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNT_EL_LGKR,Newcastle,EL_LGKR,,45743,47123,40927,41907,42431,49705,47288,,,,,,55609,50180,49969,52512,61226,41347,44546,30753,28170,57620,74723,74642
PAS,PAS_CRD,UK_EGNX_TR_LTBS,Nottingham,Dalaman,,45712,66278,73677,73340,66353,74663,102501,76576,,,55222,47361,,44842,,36279,38346,33101,37477,53439,42297,36336,,22121
PAS,PAS_CRD,UK_EGNT_EL_LGRP,Newcastle,EL_LGRP,,45663,40248,,,,,,,,,,,,47209,55434,59242,,,,24808,23041,36787,43451,42771
PAS,PAS_CRD,UK_EGPA_UK_EGPH,Orkney Islands,Edinburgh,,45591,44415,45397,43531,37766,36482,35544,39097,35498,27196,11009,,,,,,13208,12515,13196,,,,,
PAS,PAS_CRD,UK_EGNT_CY_LCLK,Newcastle,Larnarca,,45478,40899,,,,42368,47287,,,,,,45968,56469,61248,74782,69720,67998,47714,25407,33069,40418,55654,80419
PAS,PAS_CRD,UK_EGTE_UK_EGPH,Exeter,Edinburgh,,45303,45339,38234,36497,40336,51787,53748,61559,66034,67653,82798,71292,35999,,,,,,,,,,,
PAS,PAS_CRD,UK_EGFF_ES_GCRR,Cardiff,Lanzarote Island,,44809,39789,27721,32096,34369,37282,34985,40362,39382,58190,60296,55402,60616,63059,60681,65978,67722,63331,38134,21385,,23612,20463,
PAS,PAS_CRD,UK_EGNT_ES_GCFV,Newcastle,Fuerteventura Island,,44708,,,,,,,,,,,,,,,,,,,,,20974,22427,
PAS,PAS_CRD,UK_EGTE_NL_EHAM,Exeter,Amsterdam,,44496,43699,44501,35453,33760,33753,35086,34227,40459,37490,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNM_TR_LTBS,Leeds,Dalaman,,44166,76869,72580,67667,,,,,,,,,,22244,,,,,,,,,,
PAS,PAS_CRD,UK_EGFF_UK_EGAC,Cardiff,Belfast,,44154,41992,41287,38198,38021,62064,41179,32751,42897,24976,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHH_ES_LEGE,Bournemouth,Girona,,43831,41544,48116,44139,52250,51736,50395,85600,104573,106951,109879,110018,93318,,,,,,,,,,,
PAS,PAS_CRD,UK_EGAC_UK_EGFF,Belfast,Cardiff,,43676,41862,41006,,38301,60886,41602,,40652,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNM_MT_LMML,Leeds,Luqa,,43493,43880,,,,,,,,,,,,,,,,,,,,,19500,21139
PAS,PAS_CRD,UK_EGNX_MT_LMML,Nottingham,Luqa,,43300,,,,,,,,,,,,,,,23306,26507,37047,43794,39986,40973,40468,42199,39136
PAS,PAS_CRD,UK_EGPD_UK_EGAC,Edinburgh,Belfast,,43082,40026,,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGMC_ES_LEBL,Southend,Barcelona,,43006,59593,100719,106956,66565,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGPB_UK_EGPH,Lerwick,Edinburgh,,42959,44280,44311,39049,34939,33549,32402,32635,30513,26406,19703,13879,14279,14732,15803,15411,13665,,,,,,,
PAS,PAS_CRD,UK_EGSH_UK_EGPD,Norwich,Edinburgh,,42600,49993,58020,62276,62681,60155,58358,60750,65708,65372,68053,57328,57238,60614,52403,56361,54981,46188,45154,,,,,
PAS,PAS_CRD,UK_EGHH_ES_LELC,Bournemouth,San Javier,,42558,52066,46527,46887,51777,28779,46576,54731,45181,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNT_ES_LEMH,Newcastle,Menorca Island,,42546,,40582,42473,40873,,,,,,,,57454,61912,60070,53635,52604,52770,62947,44804,44991,60308,48578,31250
PAS,PAS_CRD,UK_EGAC_UK_EGPD,Belfast,Edinburgh,,42477,,,,21190,,,,,25533,29877,24208,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGPE_UK_EGBB,Inverness,Birmingham,,42458,41539,41234,34957,33023,30372,30654,30389,24800,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGPD_UK_EGSH,Edinburgh,Norwich,,42364,50544,60015,63695,64488,61665,59877,60841,65746,65500,68554,57529,59060,60724,52244,56456,56485,47644,45127,,,,,
PAS,PAS_CRD,UK_EGNT_EL_LGZA,Newcastle,EL_LGZA,,42227,,,,,,,,,,,,46110,43564,,,,,,,,,,
PAS,PAS_CRD,UK_EGMC_FR_LFRN,Southend,Rennes/Saint-Jacques,,41957,34468,22506,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNM_ES_GCLP,Leeds,Gran Canaria,,41920,,,,,,,,,,,,25285,33764,28648,45838,35802,35516,38406,30567,28785,26415,,
PAS,PAS_CRD,UK_EGNX_NL_EHAM,Nottingham,Amsterdam,,41888,45465,43244,,54039,105222,101618,104596,128693,131713,126898,124294,134212,129119,110445,99689,114428,112487,137215,102403,90263,76694,64436,60924
PAS,PAS_CRD,UK_EGCN_LT_EYVI,Doncaster,Vilnius,,41795,40597,31091,31207,33879,21454,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGPE_NL_EHAM,Inverness,Amsterdam,,41758,33179,36295,32025,26237,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNT_DE_EDDL,Newcastle,Düsseldorf,,41584,,,,43173,42622,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHI_ES_LEPA,Southampton,Palma De Mallorca,,41533,23789,24666,25758,,21170,20024,22202,23314,22870,,20526,26985,29733,30488,,,,,,,,,
PAS,PAS_CRD,UK_EGTE_UK_EGJJ,Exeter,Saint Helier,,41503,37835,34978,33197,35617,35008,32048,33448,34515,33420,35180,39401,43076,43522,44361,39915,42381,26849,33906,,,,,
PAS,PAS_CRD,UK_EGNX_EL_LGIR,Nottingham,EL_LGIR,,41272,,,,,,,,,,43464,48148,,,,40890,42617,29661,30084,28433,36314,39193,48411,34418
PAS,PAS_CRD,UK_EGAC_NL_EHAM,Belfast,Amsterdam,,41042,,,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNM_UK_EGHI,Leeds,Southampton,,40850,45928,,59618,64966,65537,70096,79624,85542,85777,77610,55855,26807,25327,22021,24521,23366,21475,20277,,,,,
PAS,PAS_CRD,UK_EGCN_SK_LZKZ,Doncaster,Košice,,40533,,,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGTE_FR_LFPG,Exeter,Paris,,40330,43063,50519,35036,35109,36219,35187,48358,64335,64069,59805,51593,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGCN_PL_EPLB,Doncaster,Lublin,,40241,,,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGMC_IT_LIPZ,Southend,Venice,,40212,54273,53688,46137,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGTE_UK_EGNT,Exeter,Newcastle,,39713,35883,,29945,29771,24356,27059,39096,48363,56150,54381,46611,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGCN_LV_EVRA,Doncaster,Riga,,38806,33410,,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGTE_UK_EGLC,Exeter,London,,38208,50114,,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGMC_FR_LFPG,Southend,Paris,,38196,,,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGPK_ES_GCRR,Glasgow,Lanzarote Island,,38136,37069,40377,32430,28972,38912,30578,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGFF_PT_LPFR,Cardiff,Faro,,37614,22438,,,,40495,45551,61625,75469,74584,38715,27614,23694,30359,30087,49174,47018,36005,29733,29300,25938,39920,48724,31316
PAS,PAS_CRD,UK_EGTE_ES_GCTS,Exeter,Tenerife Island,,37586,35342,30397,29566,28911,26660,26973,27065,29344,27514,27681,29361,42974,44120,45471,40101,35224,36430,22275,19737,23682,28050,38998,
PAS,PAS_CRD,UK_EGFF_UK_EGPF,Cardiff,Glasgow,,37321,,27966,48342,39713,46999,52485,56609,83971,77089,82200,,,53932,,25279,26029,25599,24534,,,,,
PAS,PAS_CRD,UK_EGCN_ES_GCRR,Doncaster,Lanzarote Island,,37136,,22740,21085,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHI_FR_LFBE,Southampton,Bergerac/Roumanière,,36257,33283,34237,33042,30862,36493,35677,35660,34511,34811,38159,41751,44104,25237,,,,,,,,,,
PAS,PAS_CRD,UK_EGTE_IE_EIDW,Exeter,Dublin,,35683,30951,39394,30525,30888,29095,24934,26225,28583,32228,34530,38204,33830,18429,15892,,,,,,,,,
PAS,PAS_CRD,UK_EGHH_ES_GCLP,Bournemouth,Gran Canaria,,35446,,20090,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGFF_ES_LEIB,Cardiff,Ibiza,,34980,31525,31870,30871,25920,36828,34551,37290,46567,43644,49576,45708,58535,62494,59147,69616,68433,54768,54573,59846,48139,47145,45994,39892
PAS,PAS_CRD,UK_EGCN_UK_EGJJ,Doncaster,Saint Helier,,33119,,,,,,,,,63052,57016,42149,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGTE_UK_EGAC,Exeter,Belfast,,32950,35276,38321,29037,29894,28831,26987,27126,30178,34265,38216,39296,29566,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHI_ES_LEAL,Southampton,Alicante,,32858,41001,42821,39653,33078,30309,41144,45985,54363,55325,49534,51010,50019,27605,,,,,,,,,,
PAS,PAS_CRD,UK_EGTE_UK_EGPF,Exeter,Glasgow,,32746,,20725,23714,25647,24636,26537,33486,39484,56247,53340,41969,33783,,,,,,,,,,,
PAS,PAS_CRD,UK_EGCN_PT_LPFR,Doncaster,Faro,,31875,,,,,34211,45658,33521,42236,47243,45487,46042,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGPE_UK_EGPO,Inverness,Stornoway,,31198,27116,29280,33171,36277,36331,29786,33110,35630,36406,32377,33025,31010,28329,26266,23818,21582,27445,29247,,,,,
PAS,PAS_CRD,UK_EGFF_ES_LEBL,Cardiff,Barcelona,,30690,,,,,,,,,23814,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGPE_UK_EGAC,Inverness,Belfast,,30446,29294,27376,23447,23874,21374,,,22502,24341,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGNJ_UK_EG40,Grimsby,UK_EG40,,30248,46631,52303,50528,52235,52087,54629,55925,43016,43858,40452,34744,36865,36543,38500,36757,,,,,,,,
PAS,PAS_CRD,UK_EGPO_UK_EGPE,Stornoway,Inverness,,30110,32412,34732,33812,34758,36207,30210,39258,38547,40996,40789,40213,38200,28448,31570,27227,17724,26986,24699,,,,,
PAS,PAS_CRD,UK_EGTE_UK_EGJB,Exeter,Saint Peter Port,,30004,25064,22722,22150,22283,23079,22523,24565,26733,26547,28033,31747,34700,30506,30328,24917,24501,33352,24665,,,,,
PAS,PAS_CRD,UK_EGHI_DE_EDDL,Southampton,Düsseldorf,,29498,,,,21017,20962,20691,22899,23193,29934,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGPK_ES_GCLP,Glasgow,Gran Canaria,,29402,30607,29054,28668,27678,36255,29295,,,24811,28619,37366,33626,24889,33584,30064,,,,,,,,
PAS,PAS_CRD,UK_EGSH_ES_LEPA,Norwich,Palma De Mallorca,,29325,29789,28584,23622,15208,,,,25736,25104,23543,25855,30703,30309,34001,34462,27092,31363,24002,17406,16405,,,
PAS,PAS_CRD,UK_EGPB_UK_EGPF,Lerwick,Glasgow,,28878,28264,24179,19861,16136,16826,16763,17340,17073,16208,13179,,,,,22768,35330,35226,40713,,,,,
PAS,PAS_CRD,UK_EGMC_CH_LSGG,Southend,Geneva,,28869,26670,61816,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHH_CH_LSGG,Bournemouth,Geneva,,28510,24701,25180,25525,29568,29862,26621,27940,33388,33678,30171,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHI_UK_EGPD,Southampton,Edinburgh,,27743,29549,,,,20667,24228,35655,50828,41339,39795,35803,32525,26223,,26326,50461,32640,,,,,,
PAS,PAS_CRD,UK_EGHH_MT_LMML,Bournemouth,Luqa,,27707,21561,,21170,20039,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGTE_ES_LEAL,Exeter,Alicante,,27687,22336,26421,35271,29149,28347,32517,33158,44532,47854,50960,52640,38635,,,,,,,,,,,
PAS,PAS_CRD,UK_EGTE_ES_LEMG,Exeter,Málaga,,27448,22479,28230,35430,29616,26711,31245,35209,56386,62055,57310,56437,60336,,19394,,,,,10127,,,,
PAS,PAS_CRD,UK_EGHI_DE_EDDM,Southampton,München,,27194,,,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGTE_ES_GCRR,Exeter,Lanzarote Island,,26732,21799,22619,21468,,,,,,,24475,,22470,21820,15151,15415,15096,,,,,,,
PAS,PAS_CRD,UK_EGSH_UK_EGCC,Norwich,Manchester,,25820,27575,29625,30272,28665,26085,29456,34135,42346,46927,39268,,17275,16026,,,,,,,,,,
PAS,PAS_CRD,UK_EGFF_IT_LIMC,Cardiff,Milan,,25603,,,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGSH_UK_EGPH,Norwich,Edinburgh,,25569,29141,28126,24514,39504,46158,47421,50239,58112,56803,64063,52462,21614,19495,22318,23804,16395,,,,,,,
PAS,PAS_CRD,UK_EGHI_FR_LFPG,Southampton,Paris,,25389,,,,,,34745,57949,112309,100552,73994,65289,61421,57161,57288,59190,51852,41437,46723,41623,30124,24245,22351,
PAS,PAS_CRD,UK_EGHI_FR_LFRS,Southampton,Nantes,,25297,20517,29708,29083,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGMC_NL_EHGG,Southend,Groningen,,24524,21505,,,,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGPK_ES_LELC,Glasgow,San Javier,,24485,24222,23362,30471,30478,36502,43639,50604,48250,49063,49601,82539,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGCN_CY_LCPH,Doncaster,Paphos,,24156,23159,22140,21912,25328,26804,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGMC_UK_EGJJ,Southend,Saint Helier,,23761,21753,21743,52768,35195,,,,,,,,,,,,,,,,,,,
PAS,PAS_CRD,UK_EGHQ_UK_EGBB,Newquay,Birmingham,,23641,23587,17952,,,,,,,,,,,,,,,,,,,,,
